Date_time,Sym1,Sym2,Sym3,Sym4,Sym5,Sym6,Sym7,Sym8,Asym1,Asym2,Asym3,Asym4,Asym5,Asym6,Asym7,Asym8,Temp1U,Temp1L,Temp1S,Temp2U,Temp2L,Temp2S,Temp3U,Temp3L,Temp3S,Temp4U,Temp4L,Temp4S,Temp5U,Temp5L,Temp5S,Temp6U,Temp6L,Temp6S,Temp7U,Temp7L,Temp7S,Temp8U,Temp8L,Temp8S,K8,K7,K6,K5,K4,K3,K2,K1,HeaterWcm
6/14/2020 11:00,0.655,0.706,0.657,0.563,0.466,0.391,0.295,0.244,0.527,0.621,0.769,0.905,1.025,1.092,1.101,1.109,20.336,19.681,20.209,19.881,19.175,19.797,19.442,18.785,19.554,19.118,18.555,19.46,18.807,18.34,19.366,18.597,18.205,19.298,18.386,18.091,19.192,18.263,18.019,19.129,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 12:00,0.644,0.681,0.652,0.569,0.485,0.413,0.326,0.272,0.637,0.696,0.819,0.942,1.073,1.138,1.149,1.159,20.979,20.335,20.973,20.731,20.049,20.746,20.45,19.798,20.617,20.201,19.631,20.574,19.943,19.458,20.531,19.766,19.352,20.491,19.585,19.259,20.409,19.474,19.201,20.361,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 13:00,0.514,0.593,0.59,0.51,0.437,0.374,0.303,0.258,0.594,0.698,0.844,0.972,1.087,1.149,1.156,1.161,21.813,21.298,21.892,21.627,21.034,21.732,21.394,20.803,21.648,21.158,20.647,21.62,20.927,20.489,21.577,20.767,20.393,21.542,20.609,20.305,21.461,20.508,20.25,21.412,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 14:00,0.986,0.843,0.688,0.56,0.459,0.386,0.306,0.261,0.757,0.799,0.899,1.019,1.117,1.169,1.169,1.179,23.979,22.992,23.749,23.313,22.47,23.269,22.695,22.007,22.906,22.281,21.721,22.74,21.935,21.476,22.594,21.732,21.345,22.515,21.549,21.242,22.412,21.449,21.187,22.366,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 15:00,0.579,0.638,0.642,0.574,0.503,0.447,0.364,0.319,0.77,0.847,0.974,1.104,1.207,1.262,1.262,1.27,23.206,22.627,23.397,23.224,22.585,23.432,23.179,22.537,23.511,23.075,22.501,23.606,22.947,22.443,23.651,22.86,22.413,23.675,22.737,22.372,23.634,22.654,22.335,23.605,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 16:00,0.627,0.634,0.601,0.531,0.459,0.411,0.324,0.282,0.867,0.876,0.947,1.063,1.152,1.207,1.2,1.201,23.933,23.305,24.173,23.899,23.265,24.142,23.794,23.193,24.14,23.632,23.101,24.164,23.443,22.983,24.136,23.321,22.909,24.116,23.176,22.851,24.052,23.094,22.812,24.013,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 17:00,0.623,0.635,0.59,0.515,0.443,0.392,0.312,0.274,0.842,0.839,0.9,1.004,1.087,1.139,1.136,1.134,23.508,22.885,23.727,23.576,22.94,23.779,23.59,23,23.9,23.549,23.034,24.038,23.498,23.055,24.143,23.483,23.091,24.23,23.436,23.123,24.259,23.416,23.142,24.276,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 18:00,0.507,0.54,0.516,0.449,0.378,0.327,0.253,0.218,0.809,0.819,0.877,0.977,1.042,1.079,1.077,1.077,23.184,22.676,23.486,23.357,22.817,23.636,23.487,22.97,23.848,23.514,23.064,24.042,23.524,23.145,24.188,23.547,23.219,24.299,23.533,23.279,24.356,23.533,23.314,24.392,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 19:00,0.44,0.453,0.421,0.353,0.294,0.258,0.2,0.176,0.995,0.94,0.942,0.99,1.025,1.051,1.038,1.035,22.765,22.325,23.32,22.955,22.501,23.441,23.111,22.69,23.632,23.175,22.821,23.812,23.235,22.941,23.967,23.304,23.045,24.097,23.334,23.134,24.173,23.371,23.194,24.23,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 20:00,0.293,0.281,0.271,0.229,0.193,0.184,0.136,0.125,0.955,0.922,0.914,0.967,0.985,1.013,0.993,0.997,21.422,21.128,22.084,21.876,21.594,22.517,22.278,22.006,22.921,22.498,22.269,23.236,22.694,22.5,23.485,22.853,22.668,23.682,22.954,22.818,23.811,23.038,22.912,23.91,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 21:00,0.135,0.114,0.115,0.098,0.091,0.093,0.078,0.081,0.989,0.914,0.906,0.934,0.946,0.967,0.961,0.955,19.751,19.616,20.605,20.374,20.259,21.173,20.946,20.831,21.737,21.322,21.223,22.158,21.672,21.58,22.527,21.941,21.847,22.814,22.161,22.083,23.045,22.324,22.242,23.197,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 22:00,0.031,0.017,0.028,0.018,0.021,0.042,0.032,0.042,1.051,0.979,0.921,0.915,0.919,0.944,0.929,0.923,18.046,18.015,19.066,18.776,18.758,19.737,19.485,19.457,20.379,19.951,19.932,20.847,20.404,20.383,21.302,20.757,20.714,21.659,21.057,21.025,21.955,21.282,21.239,22.163,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 23:00,-0.118,-0.121,-0.084,-0.067,-0.04,0.004,0.001,0.017,1.041,0.983,0.938,0.953,0.945,0.959,0.923,0.908,16.312,16.43,17.472,17.066,17.187,18.171,17.853,17.937,18.876,18.406,18.474,19.428,18.957,18.997,19.943,19.399,19.394,20.354,19.781,19.78,20.703,20.049,20.031,20.94,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/15/2020 0:00,-0.119,-0.126,-0.086,-0.07,-0.047,-0.01,-0.003,0.011,1.049,0.966,0.939,0.96,0.964,0.981,0.959,0.943,14.88,14.999,16.048,15.636,15.762,16.729,16.419,16.505,17.445,16.975,17.045,18.005,17.545,17.593,18.558,17.998,18.009,18.99,18.418,18.422,19.381,18.714,18.702,19.646,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 1:00,-0.115,-0.126,-0.09,-0.063,-0.05,-0.015,-0.001,0.014,1.032,0.975,0.934,0.937,0.939,0.959,0.954,0.933,13.623,13.739,14.771,14.37,14.496,15.472,15.149,15.239,16.174,15.701,15.765,16.702,16.254,16.304,17.244,16.696,16.711,17.671,17.098,17.099,18.054,17.403,17.389,18.323,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 2:00,-0.083,-0.098,-0.066,-0.042,-0.03,0,0.004,0.021,0.996,0.958,0.948,0.958,0.956,0.965,0.943,0.928,12.564,12.647,13.644,13.276,13.375,14.333,14.02,14.087,15.035,14.557,14.6,15.559,15.094,15.125,16.081,15.526,15.526,16.491,15.917,15.913,16.856,16.201,16.18,17.109,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 3:00,-0.088,-0.08,-0.048,-0.023,-0.02,0.011,0.018,0.023,1.02,0.985,0.961,0.984,0.985,0.999,0.978,0.955,11.63,11.718,12.739,12.314,12.395,13.38,12.997,13.045,14.007,13.497,13.52,14.505,13.988,14.008,14.994,14.404,14.392,15.392,14.787,14.768,15.747,15.056,15.032,15.988,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 4:00,-0.018,-0.038,-0.025,-0.014,-0.004,0.019,0.016,0.025,1.06,1.004,0.961,0.966,0.971,0.996,0.983,0.964,11.074,11.092,12.152,11.601,11.64,12.644,12.172,12.197,13.159,12.595,12.61,13.576,13.039,13.043,14.014,13.404,13.384,14.381,13.743,13.726,14.71,13.988,13.962,14.926,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 5:00,0.062,0.039,0.038,0.03,0.021,0.023,0.028,0.026,1.03,0.982,0.962,0.968,0.968,0.977,0.969,0.947,11.028,10.965,11.996,11.377,11.337,12.32,11.77,11.732,12.694,12.077,12.046,13.014,12.409,12.388,13.356,12.686,12.663,13.64,12.953,12.924,13.893,13.153,13.127,14.074,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 6:00,0.187,0.223,0.209,0.158,0.105,0.081,0.056,0.035,0.798,0.835,0.884,0.914,0.946,0.966,0.963,0.939,12.528,12.341,13.14,12.546,12.323,13.159,12.545,12.336,13.221,12.552,12.394,13.309,12.589,12.483,13.43,12.657,12.575,13.541,12.74,12.684,13.648,12.815,12.78,13.719,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 7:00,0.446,0.533,0.511,0.422,0.308,0.224,0.154,0.093,0.571,0.659,0.768,0.859,0.928,0.957,0.955,0.945,15.533,15.087,15.658,15.156,14.622,15.282,14.726,14.215,14.983,14.377,13.954,14.813,14.033,13.724,14.653,13.809,13.585,14.542,13.605,13.451,14.406,13.476,13.383,14.329,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 8:00,0.579,0.691,0.693,0.596,0.49,0.384,0.278,0.199,0.421,0.511,0.675,0.796,0.911,0.965,0.97,0.966,17.842,17.262,17.684,17.263,16.571,17.083,16.639,15.946,16.621,16.146,15.549,16.346,15.654,15.163,16.075,15.292,14.908,15.874,14.947,14.668,15.638,14.715,14.515,15.483,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 9:00,0.605,0.724,0.712,0.617,0.511,0.404,0.316,0.239,0.368,0.485,0.641,0.774,0.907,0.954,0.968,0.962,19.399,18.794,19.163,18.819,18.094,18.579,18.19,17.478,18.119,17.689,17.072,17.846,17.178,16.666,17.573,16.798,16.394,17.349,16.43,16.114,17.082,16.173,15.934,16.897,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 10:00,0.587,0.688,0.676,0.589,0.499,0.408,0.299,0.235,0.418,0.517,0.678,0.825,0.962,1.019,1.03,1.038,20.872,20.284,20.702,20.339,19.651,20.168,19.753,19.076,19.754,19.271,18.681,19.507,18.771,18.272,19.235,18.401,17.992,19.012,18.022,17.723,18.754,17.777,17.541,18.58,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 11:00,0.664,0.728,0.685,0.585,0.497,0.411,0.319,0.265,0.62,0.635,0.737,0.857,0.987,1.054,1.079,1.097,22.423,21.758,22.379,21.822,21.093,21.729,21.223,20.537,21.275,20.767,20.181,21.039,20.315,19.818,20.806,19.984,19.573,20.628,19.652,19.333,20.413,19.438,19.173,20.27,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 12:00,0.704,0.744,0.711,0.61,0.533,0.445,0.347,0.281,0.502,0.625,0.793,0.941,1.082,1.146,1.159,1.169,23.524,22.819,23.322,23.045,22.301,22.927,22.574,21.863,22.656,22.184,21.573,22.514,21.799,21.265,22.348,21.518,21.072,22.219,21.23,20.883,22.043,21.039,20.757,21.927,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 13:00,0.561,0.633,0.621,0.546,0.471,0.409,0.339,0.287,0.627,0.702,0.832,0.981,1.1,1.169,1.186,1.204,24.243,23.681,24.309,23.965,23.331,24.034,23.63,23.008,23.841,23.318,22.771,23.753,22.996,22.524,23.624,22.771,22.362,23.531,22.538,22.199,23.386,22.384,22.096,23.3,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 14:00,1.215,0.96,0.736,0.598,0.496,0.424,0.337,0.282,0.818,0.812,0.892,1.005,1.117,1.174,1.182,1.187,26.628,25.412,26.231,25.738,24.778,25.59,24.984,24.247,25.14,24.524,23.926,24.931,24.129,23.633,24.751,23.897,23.472,24.646,23.668,23.33,24.512,23.532,23.25,24.437,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 15:00,0.61,0.666,0.658,0.58,0.504,0.446,0.367,0.314,0.74,0.818,0.94,1.072,1.179,1.238,1.244,1.244,25.607,24.997,25.738,25.523,24.856,25.675,25.398,24.74,25.68,25.244,24.664,25.737,25.077,24.572,25.752,24.964,24.517,25.756,24.823,24.456,25.7,24.725,24.41,25.655,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 16:00,0.617,0.658,0.628,0.542,0.477,0.42,0.331,0.291,0.878,0.884,0.952,1.052,1.144,1.197,1.191,1.197,26.514,25.897,26.776,26.443,25.784,26.669,26.281,25.652,26.605,26.075,25.532,26.584,25.841,25.363,26.508,25.675,25.254,26.452,25.485,25.153,26.345,25.376,25.085,26.283,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 17:00,0.619,0.624,0.591,0.511,0.443,0.39,0.311,0.274,0.692,0.745,0.848,0.969,1.066,1.12,1.119,1.124,26.298,25.678,26.371,26.27,25.645,26.39,26.213,25.621,26.47,26.117,25.605,26.575,26.019,25.575,26.642,25.966,25.575,26.695,25.885,25.573,26.693,25.841,25.566,26.691,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 18:00,0.5,0.525,0.509,0.432,0.361,0.316,0.241,0.214,0.777,0.778,0.839,0.939,1.01,1.054,1.045,1.055,25.934,25.433,26.211,26.051,25.525,26.304,26.132,25.622,26.461,26.115,25.683,26.622,26.087,25.725,26.735,26.082,25.765,26.82,26.039,25.797,26.843,26.02,25.806,26.861,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 19:00,0.428,0.448,0.414,0.345,0.288,0.255,0.187,0.165,0.855,0.848,0.874,0.943,0.99,1.027,1.002,1.009,25.432,25.004,25.859,25.619,25.17,26.019,25.767,25.352,26.227,25.814,25.468,26.412,25.853,25.564,26.555,25.9,25.644,26.671,25.912,25.724,26.726,25.93,25.764,26.773,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 20:00,0.272,0.265,0.253,0.212,0.188,0.179,0.133,0.122,0.909,0.862,0.867,0.925,0.951,0.986,0.966,0.97,23.921,23.649,24.559,24.39,24.124,24.987,24.807,24.554,25.421,25.032,24.819,25.744,25.242,25.053,26.004,25.406,25.226,26.213,25.518,25.385,26.351,25.599,25.477,26.447,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 21:00,0.136,0.124,0.129,0.108,0.104,0.103,0.087,0.072,0.965,0.915,0.883,0.909,0.926,0.95,0.941,0.93,22.326,22.19,23.155,22.967,22.843,23.758,23.572,23.443,24.326,23.936,23.828,24.738,24.282,24.178,25.105,24.55,24.446,25.396,24.763,24.676,25.617,24.905,24.832,25.763,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 22:00,-0.012,-0.027,-0.013,-0.001,0.009,0.044,0.029,0.043,0.998,0.937,0.898,0.928,0.932,0.953,0.925,0.914,20.462,20.474,21.473,21.229,21.257,22.195,21.979,21.993,22.891,22.484,22.485,23.414,22.955,22.946,23.878,23.334,23.289,24.242,23.648,23.618,24.544,23.871,23.827,24.741,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
6/15/2020 23:00,-0.115,-0.098,-0.055,-0.052,-0.025,0.007,0.007,0.022,1.005,0.939,0.915,0.936,0.937,0.956,0.938,0.927,18.982,19.098,20.103,19.752,19.851,20.791,20.513,20.569,21.484,21.024,21.076,22.013,21.553,21.579,22.517,21.969,21.961,22.918,22.337,22.329,23.268,22.608,22.585,23.513,0.930124194,0.917,0.965,0.942014862,0.93785567,0.929270598,1.000891341,0.898,0.026
